,0
10890,[[ 3.91  5.77 17.47 26.88]]
10891,[[16.41 41.94 79.86 90.66]]
10892,[[49.9  60.11 76.85 80.98 92.43]]
10893,[[ 6.89 44.86 50.61 81.73]]
10894,[[75.12 78.63]]
10895,[[15.58 40.4  95.53 96.6 ]]
10896,[[48.16 51.95 52.99 54.5  60.3  61.9 ]]
10897,[[42.76 70.69]]
10898,[[ 9.42 24.91 49.  ]]
10899,[[10.79 15.76 23.33 45.54 83.19]]
10900,[[16.85 18.96 18.98 71.98 83.22]]
10901,[[27.29 47.87 65.71 95.12 97.23]]
10902,[[22.87 37.13]]
10903,[[10.34 21.88 82.63 82.75 89.67 96.18]]
10904,[[31.48 32.93 33.83 42.99 48.04 70.8 ]]
10905,[[96.5  98.61]]
10906,[[60.07 75.12]]
10907,[[27.96 70.83 82.35]]
10908,[[14.12 18.36 47.66 84.81 96.73 98.79]]
10909,[[ 0.18  7.97  8.81 45.03 61.15 92.04]]
10910,[[ 2.88 25.04 26.71 30.37 54.75 67.37]]
10911,[[ 1.01 38.79 38.96 74.25]]
10912,[[ 9.46 35.95 66.1  71.  ]]
10913,[[ 7.35 56.43 64.82 69.69 70.12]]
10914,[[12.35 32.87]]
10915,[[17.14 34.15 39.78 41.68 44.79 48.05]]
10916,[[22.37 31.21 46.68 73.09 87.74]]
10917,[[59.1  71.54 77.76 93.54 95.85 96.39]]
10918,[[30.56 38.56]]
10919,[[14.13 36.72 45.55 77.55]]
10920,[[61.82 90.91]]
10921,[[10.11 13.82 14.16 39.24]]
10922,[[20.49 55.96 78.34 84.67]]
10923,[[ 4.76 10.86 29.26 31.03 90.42 97.09]]
10924,[[ 5.35 59.   89.76]]
10925,[[ 3.31 21.22]]
10926,[[16.81 57.29 67.   77.47]]
10927,[[ 6.57  7.58 68.05 84.48 85.76 87.23]]
10928,[[ 4.64 50.79 71.76 93.37]]
10929,[[11.33 26.66 44.65 53.05 61.35 62.54]]
10930,[[ 4.03 28.61 44.91 63.08 96.92]]
10931,[[ 3.74 73.09 99.1 ]]
10932,[[11.16 44.67 72.54 93.14 97.78 98.37]]
10933,[[ 9.03 36.12 42.77 70.77]]
10934,[[21.29 63.66 67.47 83.62]]
10935,[[ 4.76 17.21 19.81 87.26]]
10936,[[19.58 29.23 58.03 72.97]]
10937,[[14.45 21.75 50.82 63.15 70.41 92.45]]
10938,[[12.78 21.4 ]]
10939,[[21.84 25.49]]
10940,[[15.28 31.24 33.34 63.09 89.26]]
10941,[[16.91 96.41 96.55]]
10942,[[ 3.37 35.88 82.78]]
10943,[[20.69 73.51 76.65 84.76 90.95]]
10944,[[86.44 92.97 97.43]]
10945,[[ 3.06 38.6  71.74 80.57 86.34 90.67]]
10946,[[ 5.97  6.74 86.94 92.54]]
10947,[[ 4.44 13.84 22.92 61.51 68.67]]
10948,[[17.35 32.16 49.67 49.73 64.36]]
10949,[[84.88 98.96]]
10950,[[ 1.1   4.09  6.46 19.75 41.3  89.59]]
10951,[[ 2.65 81.26]]
10952,[[ 2.84 49.09 54.63 61.61 84.77 93.2 ]]
10953,[[14.91 59.62 64.32 80.06]]
10954,[[ 2.27 11.43 15.16 86.75]]
10955,[[ 2.7  46.51 53.94 70.91]]
10956,[[ 0.88 28.03 35.9  39.9  54.99]]
10957,[[31.95 34.14 35.01 88.62 98.45]]
10958,[[19.51 48.7  53.78 57.59 91.55]]
10959,[[28.91 48.19 82.96 97.76]]
10960,[[ 5.78 14.96 25.69 33.7  49.2  81.48]]
10961,[[22.95 27.94 50.04 54.78 60.3  64.45]]
10962,[[12.8  51.08 70.29]]
10963,[[ 4.11 26.42 61.96]]
10964,[[ 2.99 22.85 32.72 40.08 48.54 59.64]]
10965,[[ 5.53 25.65 67.56 85.15]]
10966,[[ 8.55 76.52]]
10967,[[ 2.18 57.08 70.13 73.36]]
10968,[[15.04 40.88]]
10969,[[13.49 31.38 55.33 72.02]]
10970,[[ 9.8  20.42 65.06 81.47 93.09 98.07]]
10971,[[ 6.03 43.65]]
10972,[[ 7.85 13.13 30.68 49.26 65.  ]]
10973,[[26.41 57.7  79.78 87.42]]
10974,[[24.45 29.25 30.6  36.62 51.61 93.29]]
10975,[[17.06 39.62 60.14 66.84 80.13 86.76]]
10976,[[ 3.27 36.3  39.89 63.36]]
10977,[[ 5.38 23.21 67.63 70.34]]
10978,[[39.6  45.11 69.46 85.85 97.89 98.16]]
10979,[[17.19 21.41]]
10980,[[70.96 90.88 93.19]]
10981,[[24.35 39.73 41.26 52.13]]
10982,[[20.05 21.03 57.22 73.75]]
10983,[[45.68 73.57 79.22 97.42]]
10984,[[ 3.64 14.79 37.79 47.25 87.83]]
10985,[[ 2.32 14.08 34.46 41.34 43.21 77.31]]
10986,[[ 1.22  3.33 41.59 54.66 75.66 78.46]]
10987,[[18.84 29.77 60.91 73.02]]
10988,[[14.74 30.41 43.13 51.16 51.7 ]]
10989,[[ 6.19 49.26 74.31 76.99]]
10990,[[16.9  94.59]]
10991,[[19.96 78.66]]
10992,[[10.9  15.38 37.69 58.63 78.84]]
10993,[[38.53 75.06 80.48]]
10994,[[22.54 32.9  60.21 69.95]]
10995,[[37.35 45.89 49.67 85.97]]
10996,[[11.59 31.8  51.05 93.08]]
10997,[[38.93 47.95 56.02 68.46 81.39]]
10998,[[38.14 40.48 52.77 82.38]]
10999,[[26.16 67.01]]
11000,[[34.1  38.1  99.78]]
11001,[[18.41 31.27 32.06 33.75 51.4  78.18]]
11002,[[20.35 22.72 33.62]]
11003,[[82.65 92.06]]
11004,[[10.33 54.74 57.01]]
11005,[[ 3.75 39.18]]
11006,[[17.99 18.55 29.75 31.91 67.75 86.3 ]]
11007,[[27.76 87.01]]
11008,[[21.65 72.34]]
11009,[[38.92 52.44 56.56 59.87 97.62]]
11010,[[ 5.41  9.87 33.51 63.72 88.76 93.51]]
11011,[[30.63 93.73]]
11012,[[29.14 42.73 50.26 51.19 77.  ]]
11013,[[20.21 54.7  56.53 58.06 65.55 91.66]]
11014,[[34.88 92.18]]
11015,[[ 2.18 36.99 41.37 64.67 67.98]]
11016,[[ 2.44  2.66  9.62 15.03 69.46]]
11017,[[19.4  39.22 72.07]]
11018,[[19.96 49.33 73.01]]
11019,[[ 4.41  6.4  83.84 95.1  95.7 ]]
11020,[[ 1.25  2.27 24.17]]
11021,[[20.42 31.38 68.14 85.21]]
11022,[[ 2.56 26.33 33.35 44.26 49.63]]
11023,[[54.52 79.35]]
11024,[[39.35 95.71]]
11025,[[13.57 54.75]]
11026,[[25.82 89.  ]]
11027,[[41.65 42.77 55.17]]
11028,[[96.21 96.35 99.26]]
11029,[[15.94 21.71 25.25 50.84 86.75]]
11030,[[36.28 53.27]]
11031,[[ 5.27 20.9  23.49 34.02 61.62 75.99]]
11032,[[ 0.9  33.17 34.39]]
11033,[[35.36 75.99]]
11034,[[54.86 66.36 73.42 78.97 91.68]]
11035,[[22.41 34.38 48.08 59.26 73.53 73.66]]
11036,[[12.19 32.05 74.67 94.59 99.69]]
11037,[[17.5  31.85 36.66 68.11 86.55 95.45]]
11038,[[ 2.53 41.93 65.47 81.3  95.88]]
11039,[[36.75 48.25 80.72]]
11040,[[42.31 56.33 75.1  83.76 84.81 87.59]]
11041,[[16.99 19.1  21.18 29.76 47.54 81.71]]
11042,[[17.36 47.66 53.92]]
11043,[[ 7.02 21.19 27.39 32.69 32.95]]
11044,[[35.29 42.92 98.86]]
11045,[[13.7  83.45 95.9 ]]
11046,[[ 3.75 47.  ]]
11047,[[ 3.32 71.55]]
11048,[[44.64 64.87]]
11049,[[ 8.31 13.68 22.65 92.09]]
11050,[[ 0.45 27.9  35.42 45.64 77.18]]
11051,[[ 6.11  6.71 98.82]]
11052,[[18.01 55.61 80.94 93.31]]
11053,[[ 7.45 14.59 19.15 61.17 95.49]]
11054,[[ 5.52 37.89 40.51 54.23 56.71 91.77]]
11055,[[10.55 23.13 40.29 45.83 48.54]]
11056,[[34.36 42.99 56.5  83.63 85.02]]
11057,[[ 8.18 40.02 40.73 70.1 ]]
11058,[[11.88 29.41 37.16 66.62 99.51]]
11059,[[16.74 56.07 76.47]]
11060,[[ 1.51 26.66 37.63 42.52 48.38 91.97]]
11061,[[17.19 18.06 20.59 31.03 45.43 84.95]]
11062,[[ 3.37 59.88 84.32]]
11063,[[47.65 88.38]]
11064,[[69.65 98.5 ]]
11065,[[23.84 61.56 74.88 93.58]]
11066,[[ 2.49 17.66 61.43 64.42]]
11067,[[11.26 17.3  27.35 46.76 63.37 80.62]]
11068,[[18.67 42.51 87.86]]
11069,[[18.66 42.38 54.87 73.31 77.18]]
11070,[[ 3.37 33.13 53.58 65.44 69.62 93.85]]
11071,[[ 7.   37.62 42.25 55.17]]
11072,[[24.51 91.74]]
11073,[[ 9.8  92.48]]
11074,[[30.74 38.07 48.03]]
11075,[[10.41 52.59]]
11076,[[40.06 69.47 93.18]]
11077,[[ 5.86 14.27 16.03]]
11078,[[34.65 38.09 52.67 67.96]]
11079,[[23.88 28.75 77.   99.21]]
11080,[[ 9.12 31.4  69.56 72.23 97.88]]
11081,[[51.81 56.39 71.68]]
11082,[[29.96 30.8  80.01]]
11083,[[ 0.51 38.38]]
11084,[[23.15 48.5  63.32 92.34 96.03]]
11085,[[14.76 49.34 54.06 67.1  69.73 70.88]]
11086,[[ 3.56 12.24 35.31 47.18 48.72 79.15]]
11087,[[44.83 46.87 63.46 68.9  75.56 76.49]]
11088,[[ 4.77 13.49 14.91 80.14]]
11089,[[14.07 32.06 39.05 93.07 95.23]]
11090,[[18.9  29.52 59.36]]
11091,[[66.27 69.28 75.1 ]]
11092,[[32.85 33.17 48.52 64.16 65.31]]
11093,[[ 0.74  7.14  9.32 34.55 42.7  56.48]]
11094,[[ 7.35 34.67 57.19 87.31 97.37]]
11095,[[22.94 36.98 86.76]]
11096,[[17.21 33.52 59.66 66.69 77.21 84.6 ]]
11097,[[26.99 28.54 58.23 76.9 ]]
11098,[[ 1.6  63.75 79.84]]
11099,[[ 7.   16.76]]
11100,[[ 1.22 25.89 68.93]]
11101,[[ 9.31 79.   84.79]]
11102,[[1.5  4.76]]
11103,[[36.62 54.34 61.94 63.17]]
11104,[[51.84 61.26 96.91]]
11105,[[ 7.13 60.4  80.96]]
11106,[[ 0.83  8.85 36.6  37.62 93.29]]
11107,[[ 8.63 34.59 59.84 99.61]]
11108,[[ 7.77 93.67]]
11109,[[ 1.35 16.28 67.4  82.88]]
11110,[[10.83 78.15]]
11111,[[32.79 49.11 88.13 89.61]]
11112,[[23.1  31.1  71.46 85.19]]
11113,[[ 0.09 17.42 82.31]]
11114,[[38.98 48.72]]
11115,[[ 0.41 50.97 84.39 91.92]]
11116,[[ 5.93 35.83 93.35]]
11117,[[27.67 95.01]]
11118,[[ 6.63 84.17 95.55 99.88]]
11119,[[35.76 68.9  77.78 97.49]]
11120,[[21.52 62.61 75.02 94.66]]
11121,[[33.66 45.   75.89 93.83]]
11122,[[15.02 16.57 31.74 37.27 76.54]]
11123,[[72.73 73.91]]
11124,[[55.7  92.13]]
11125,[[ 7.61  9.88 15.05 75.58 90.15 96.53]]
11126,[[45.85 83.78 92.94]]
11127,[[ 3.05 31.43 36.66 43.17 49.74 64.54]]
11128,[[30.88 64.17 77.65 84.25 91.8  97.16]]
11129,[[18.22 64.33]]
11130,[[32.75 80.19]]
11131,[[82.39 89.08 99.92]]
11132,[[58.39 58.91 70.69]]
11133,[[34.57 43.32 51.49 52.03 70.96 72.01]]
11134,[[10.18 18.48 36.78 40.   73.55]]
11135,[[ 9.15 21.8  41.68 44.03 55.01]]
11136,[[ 7.04 13.52 66.62 68.56 74.19 89.84]]
11137,[[21.29 22.93 45.49 45.91 81.4  82.99]]
11138,[[38.89 83.72 88.3 ]]
11139,[[33.46 34.44 63.42]]
11140,[[ 0.48 42.46 50.11 63.4  68.49 96.65]]
11141,[[29.19 51.12 82.95 96.23]]
11142,[[19.27 21.59 30.9  43.72 54.83 93.14]]
11143,[[28.12 29.6  41.82 55.63 85.94 92.23]]
11144,[[19.18 31.46 49.6  74.32 77.23 89.67]]
11145,[[ 0.79 48.32 51.11 56.81 62.73 78.36]]
11146,[[ 7.4  15.55 18.21 47.34 73.85 79.84]]
11147,[[ 3.57 21.53 72.53 82.82]]
11148,[[ 8.73 45.32 47.75 49.18 66.18 76.23]]
11149,[[54.72 76.57]]
11150,[[16.39 35.95 49.07 55.69 64.99 83.13]]
11151,[[13.28 70.37 77.45 80.7 ]]
11152,[[10.8  17.26 24.57 54.04 78.77]]
11153,[[ 0.63 51.95 70.66]]
11154,[[ 0.86  3.25 29.12 49.92 63.87 92.22]]
11155,[[ 2.68 23.38 39.25]]
11156,[[15.48 17.67 44.78 54.7  92.43]]
11157,[[15.91 38.15 44.06 77.24 88.89]]
11158,[[ 3.81 35.86 77.25 84.83]]
11159,[[ 2.07 46.74 54.01 69.76 90.21]]
11160,[[ 1.58 27.98 31.63 78.05]]
11161,[[33.33 72.81]]
11162,[[72.43 88.15 96.37]]
11163,[[32.28 37.76 44.45 57.42 58.06 75.73]]
11164,[[ 1.18  8.15 19.07 77.03 78.62]]
11165,[[30.04 37.51 49.58 99.12]]
11166,[[18.21 34.29 56.76 59.73 69.86 77.7 ]]
11167,[[65.61 84.75 91.62]]
11168,[[38.33 51.64 70.88 89.1 ]]
11169,[[22.35 69.47 74.51]]
11170,[[34.1  57.85]]
11171,[[46.63 86.95]]
11172,[[21.34 36.06]]
11173,[[ 1.29  8.02 26.5  55.07 75.71]]
11174,[[12.17 88.56]]
11175,[[28.88 56.96 74.32]]
11176,[[30.65 62.85 94.09]]
11177,[[ 2.22 57.63 58.51 84.73 93.57 94.7 ]]
11178,[[52.97 53.78 80.13]]
11179,[[31.59 72.36]]
11180,[[25.65 41.13 77.09]]
11181,[[ 8.35 37.11 47.22 81.6  90.31]]
11182,[[18.58 38.79 91.32 98.7 ]]
11183,[[ 1.44  9.82 33.57 52.13]]
11184,[[ 4.02 14.36 57.87]]
11185,[[56.05 91.74]]
11186,[[37.92 77.56 78.52]]
11187,[[13.71 42.05 77.92 90.04 98.9 ]]
11188,[[28.84 42.94 79.05 99.77]]
11189,[[48.65 49.78 50.65 53.3  64.03 70.58]]
11190,[[11.45 19.7  25.96 57.77 69.28]]
11191,[[37.16 42.44 60.58 67.53 81.83]]
11192,[[ 1.52 13.96 34.58 44.78 76.28 96.51]]
11193,[[27.67 72.99 93.05]]
11194,[[14.07 43.51 59.51 81.62 96.62]]
11195,[[ 9.71 70.5 ]]
11196,[[54.48 74.27 79.6  96.68 98.72]]
11197,[[17.36 23.4  49.23]]
11198,[[ 5.31 14.65 35.36 42.84 53.8 ]]
11199,[[ 7.2  64.17]]
11200,[[85.58 95.87]]
11201,[[23.16 33.15 34.23 52.26]]
11202,[[27.4  35.53 45.74 49.19 55.9  91.36]]
11203,[[15.34 25.58 34.53 95.1  95.47]]
11204,[[ 5.39  6.31 95.44 96.13]]
11205,[[ 6.05  6.2  21.05 68.41 98.78]]
11206,[[10.68 30.01 41.36 65.85 84.3  84.31]]
11207,[[21.19 22.33 37.45 46.53 51.98 90.76]]
11208,[[24.33 24.4  48.01 63.9  81.98]]
11209,[[20.2  71.46]]
11210,[[11.37 31.15 74.5  75.29 94.35]]
11211,[[ 5.48 22.91 24.88 27.89 81.67 84.92]]
11212,[[ 6.78  9.03 24.83 85.64 99.46]]
11213,[[28.38 64.58]]
11214,[[46.97 78.61]]
11215,[[30.41 60.9  76.36 78.23 99.43]]
11216,[[40.38 92.06]]
11217,[[ 6.74 16.42 26.01]]
11218,[[ 7.32 58.78 62.23 77.91]]
11219,[[37.25 47.46 48.32 64.5  71.08]]
11220,[[13.95 37.91 50.09 65.79 82.82 92.89]]
11221,[[12.54 16.8  26.98 85.76]]
11222,[[18.39 57.15 68.65 95.86]]
11223,[[ 3.4  29.08 54.8  94.03]]
11224,[[ 8.02 58.66 68.98]]
11225,[[ 8.99 12.89 22.71 25.61 49.23 58.59]]
11226,[[ 1.76 22.5  24.35 32.66 71.78 92.87]]
11227,[[43.47 49.23 64.38 65.14 70.9  88.89]]
11228,[[ 7.98 26.37 37.42 89.31]]
11229,[[35.81 48.1  48.14 67.2  76.37]]
11230,[[ 4.38 30.98]]
11231,[[39.06 61.43 82.15 86.51]]
11232,[[ 3.96 43.22 52.63 76.27 93.43]]
11233,[[10.06 24.88 72.15 84.54]]
11234,[[22.78 23.68 43.27 54.11 67.07 70.33]]
11235,[[ 2.05  2.77 14.45 44.26 64.19]]
11236,[[36.1  40.36 66.83 92.77]]
11237,[[43.51 62.96 80.59]]
11238,[[ 5.08 30.97]]
11239,[[32.85 36.6 ]]
11240,[[29.66 68.17]]
11241,[[23.57 75.35]]
11242,[[13.23 48.1  60.3  79.45 92.87]]
11243,[[30.62 37.23 40.55 43.82 50.36 92.77]]
11244,[[11.35 42.78 50.03 86.81 94.35]]
11245,[[24.35 33.35 98.48]]
11246,[[48.68 99.07]]
11247,[[ 4.56 55.95 63.28 66.66 98.52]]
11248,[[23.43 28.01 33.43]]
11249,[[12.57 40.6  70.13]]
11250,[[ 0.54  2.43 15.51 51.02 84.7  95.95]]
11251,[[ 7.48 78.4 ]]
11252,[[30.72 43.86]]
11253,[[43.97 60.94 91.46]]
11254,[[14.21 24.96 33.5 ]]
11255,[[ 7.61 21.87 21.96 55.53]]
11256,[[59.72 78.48]]
11257,[[19.45 36.6  62.74 72.77]]
11258,[[19.9  21.94 27.29 68.71 95.73]]
11259,[[ 5.69 25.2  57.33]]
11260,[[37.45 37.45 64.22 83.66 84.71 97.81]]
11261,[[11.21 64.13 77.37 91.83 96.62]]
11262,[[17.01 47.44]]
11263,[[ 4.4   5.69 27.24]]
11264,[[10.12 44.11 44.79 87.8 ]]
11265,[[55.52 76.06]]
11266,[[15.54 37.6 ]]
11267,[[18.45 19.91 51.26 74.81 82.7 ]]
11268,[[ 0.44 11.8  60.81 79.44 87.89 91.03]]
11269,[[ 6.91 22.29 24.66 27.67 28.01 56.18]]
11270,[[25.23 35.24 63.   67.01 93.53]]
11271,[[25.52 35.01 45.11 49.6  69.31]]
11272,[[ 9.45 14.   18.49 39.01 45.53 92.98]]
11273,[[ 7.24 18.36 69.08]]
11274,[[ 6.32 88.36]]
11275,[[ 8.66 11.22 60.47 69.44 77.06 79.97]]
11276,[[ 5.9  29.81 45.02 57.75]]
11277,[[ 8.41 68.12]]
11278,[[53.16 60.9 ]]
11279,[[ 3.72 22.37 57.24 59.28]]
11280,[[30.81 46.24]]
11281,[[10.17 21.51 36.39 52.82 67.84 88.64]]
11282,[[11.88 19.57 23.1  27.94 35.64 38.08]]
11283,[[ 0.86 64.39 67.7 ]]
11284,[[21.41 46.49 53.98 75.37 84.08 87.87]]
11285,[[13.28 24.52 28.78 34.36 65.03 72.44]]
11286,[[17.41 63.59 69.62 78.41 99.38]]
11287,[[28.34 66.36]]
11288,[[18.2  23.43 34.23 46.88 81.01 96.74]]
11289,[[ 8.52  9.52 18.83 54.54 86.52]]
11290,[[18.24 39.34 44.67 60.01]]
11291,[[ 2.56 22.61 57.64 85.25 99.63]]
11292,[[11.15 11.47 46.79 62.92 69.66]]
11293,[[44.51 84.23 99.94]]
11294,[[ 0.16 30.29 37.45 81.03 96.11]]
11295,[[ 1.27 15.9  35.73 95.59]]
11296,[[28.52 46.58 47.14 48.4  58.67]]
11297,[[22.03 45.39 55.41 61.08 67.34]]
11298,[[21.4  58.75 60.01 79.91 84.34 91.89]]
11299,[[28.58 42.87 49.27 64.92 81.22 90.73]]
11300,[[ 1.24 17.29 33.04 72.72]]
11301,[[53.28 83.09 85.41 89.67 96.09]]
11302,[[ 3.01 45.26 53.34 56.73]]
11303,[[11.22 35.06 40.36 42.98 43.69]]
11304,[[35.81 55.09 62.59 69.24 97.78]]
11305,[[10.55 72.88 93.01]]
11306,[[10.19 41.1  63.89]]
11307,[[38.63 93.92 98.06]]
11308,[[13.28 27.33]]
11309,[[ 3.79 95.14]]
11310,[[ 1.93 58.56 74.21]]
11311,[[ 3.63 42.73 87.65]]
11312,[[37.41 68.02 92.31]]
11313,[[ 7.43 38.33 63.2  63.71 65.97 95.2 ]]
11314,[[25.15 34.44 38.45 73.25]]
11315,[[49.27 67.33 97.46]]
11316,[[18.33 61.94 73.2  81.45 91.96]]
11317,[[42.31 65.11 76.06]]
11318,[[17.82 21.16 22.48 45.19 54.33 66.7 ]]
11319,[[ 1.56 11.06 11.56 65.   74.62 83.27]]
11320,[[41.12 65.66]]
11321,[[52.23 87.18]]
11322,[[3.000e-02 4.190e+00 4.473e+01 7.146e+01 9.647e+01 9.844e+01]]
11323,[[53.3  82.26]]
11324,[[ 3.17 31.84 34.88 39.78 73.71 98.68]]
11325,[[16.78 36.72 79.48]]
11326,[[ 3.39 10.45 94.39 99.4 ]]
11327,[[54.04 87.86]]
11328,[[23.72 34.09 76.47 95.79 97.65]]
11329,[[29.17 47.88 78.4 ]]
11330,[[22.19 30.1  69.16]]
11331,[[ 3.78  6.28 12.63 16.   28.65 93.19]]
11332,[[35.33 58.93 62.81 70.61 91.04]]
11333,[[27.44 46.16 67.07 78.62]]
11334,[[24.52 68.84 84.88]]
11335,[[11.81 61.55 67.46 91.42]]
11336,[[28.65 38.74 92.14]]
11337,[[ 4.68 19.65 42.65 75.28]]
11338,[[22.86 43.23 43.47 54.01]]
11339,[[41.06 67.9  96.31 98.45]]
11340,[[32.48 38.25 43.37 50.51 83.15 97.94]]
11341,[[ 3.72 53.01 64.15]]
11342,[[41.08 83.3 ]]
11343,[[ 6.81 15.   34.6  50.85 60.88 99.94]]
11344,[[14.11 15.46 75.35 77.28 98.68]]
11345,[[46.65 73.07]]
11346,[[68.94 92.18]]
11347,[[ 8.34 69.68 72.43 81.46]]
11348,[[12.22 44.3  45.97 85.1  91.7 ]]
11349,[[21.05 40.22 75.19 92.09]]
11350,[[18.31 79.77 85.62]]
11351,[[22.55 47.75 64.95 92.02]]
11352,[[ 8.28 11.21 28.76 59.53]]
11353,[[24.75 46.2  90.81]]
11354,[[41.2  45.01 51.58 74.08 75.01]]
11355,[[13.96 66.54 91.43]]
11356,[[20.16 40.7  69.92 81.96 85.93]]
11357,[[ 5.87 29.27 74.56]]
11358,[[ 6.98 62.8  88.1 ]]
11359,[[26.24 65.99 79.62]]
11360,[[21.38 30.08 55.19 64.78 74.67 99.31]]
11361,[[23.8  34.02 68.01 77.01 84.42 93.05]]
11362,[[45.64 59.53]]
11363,[[21.31 51.79 68.11 93.08 97.63]]
11364,[[14.67 21.13 73.12]]
11365,[[17.38 31.98 37.31 97.32]]
11366,[[31.74 54.33 97.46 98.59 99.61]]
11367,[[19.77 76.43 76.77 81.82 84.08]]
11368,[[50.27 62.45]]
11369,[[ 8.93 17.14 17.26 43.28 76.1  76.74]]
11370,[[26.42 27.63 33.25 71.64 74.97 77.83]]
11371,[[15.7  27.59 80.32 81.13 83.8  97.92]]
11372,[[25.25 46.1  86.16]]
11373,[[19.07 35.23 50.59 57.17 94.76]]
11374,[[29.49 39.31 47.63 86.17]]
11375,[[20.6  30.75 36.82 45.98 48.58 52.14]]
11376,[[38.24 53.43 86.61 92.77]]
11377,[[ 9.61 40.35 60.03 93.74]]
11378,[[22.01 51.75]]
11379,[[26.63 52.39 79.12 81.89 88.25]]
11380,[[ 7.25 17.34 69.56 90.7 ]]
11381,[[14.84 60.81 79.49 92.99 93.15 96.3 ]]
11382,[[37.59 85.44]]
11383,[[30.12 31.55 51.46 55.6  72.64]]
11384,[[53.71 54.7 ]]
11385,[[ 2.71 12.08 22.29 24.28 46.38]]
11386,[[23.16 25.74 47.68 61.88 64.28 74.8 ]]
11387,[[ 0.57 68.94 82.2  89.33]]
11388,[[12.48 26.06 29.25 41.61]]
11389,[[27.21 36.52 69.54 86.46]]
11390,[[18.51 40.84 97.3  99.41]]
11391,[[61.87 95.99]]
11392,[[48.41 66.15]]
11393,[[20.08 30.53 33.3  94.55]]
11394,[[ 0.72  3.37  8.99 35.32 78.05 95.77]]
11395,[[28.01 91.54]]
11396,[[72.67 86.75]]
11397,[[25.79 35.39 54.88 55.97 63.18]]
11398,[[13.21 63.43]]
11399,[[ 0.97 19.97 91.51]]
11400,[[13.79 24.39 32.25 44.68 62.07 66.61]]
11401,[[15.49 42.82]]
11402,[[20.49 55.96 78.34 84.67]]
11403,[[ 5.2  20.52 66.82]]
11404,[[75.12 78.63]]
11405,[[31.48 32.93 33.83 42.99 48.04 70.8 ]]
11406,[[ 5.97  6.74 86.94 92.54]]
11407,[[ 3.91  5.77 17.47 26.88]]
11408,[[ 3.06 38.6  71.74 80.57 86.34 90.67]]
11409,[[43.88 46.69 57.81 65.36 73.05]]
11410,[[ 2.31 20.08 60.17 63.24 72.   78.94]]
11411,[[60.07 75.12]]
11412,[[73.82 84.82 87.97]]
11413,[[ 3.31 21.22]]
11414,[[37.83 83.77]]
11415,[[44.93 54.99 57.37 77.41 91.12]]
11416,[[25.35 40.53 77.91 78.73 82.28 97.55]]
11417,[[ 7.35 56.43 64.82 69.69 70.12]]
11418,[[21.26 64.62 65.25]]
11419,[[13.03 51.87 77.92]]
11420,[[ 4.03 28.61 44.91 63.08 96.92]]
11421,[[38.11 68.1  78.57]]
11422,[[12.64 42.43 86.41 90.19]]
11423,[[25.17 27.62 28.68 32.63 55.76 76.63]]
11424,[[22.83 35.89 49.2  83.72 86.02 92.16]]
11425,[[15.5  18.17 45.95 55.51]]
11426,[[14.13 36.72 45.55 77.55]]
11427,[[56.43 79.78]]
11428,[[ 8.33 11.64 35.77 38.3  43.09 50.14]]
11429,[[20.69 73.51 76.65 84.76 90.95]]
11430,[[11.33 26.66 44.65 53.05 61.35 62.54]]
11431,[[15.06 27.16 41.05 48.92 88.29]]
11432,[[27.53 68.76 75.78]]
11433,[[ 3.56  6.22 10.94 38.82 95.88]]
11434,[[12.48 13.53 47.76]]
11435,[[10.11 13.82 14.16 39.24]]
11436,[[15.58 40.4  95.53 96.6 ]]
11437,[[84.88 98.96]]
11438,[[23.12 24.13 67.43]]
11439,[[ 8.45 14.97 87.  ]]
11440,[[ 7.72 21.6  68.46 83.39]]
11441,[[ 9.03 36.12 42.77 70.77]]
11442,[[ 2.67 30.06 52.58 91.41 97.48]]
11443,[[15.28 31.24 33.34 63.09 89.26]]
11444,[[12.99 30.11 81.45]]
11445,[[37.45 79.71]]
11446,[[69.09 76.06 97.85]]
11447,[[22.15 39.35]]
11448,[[ 6.89 44.86 50.61 81.73]]
11449,[[31.09 53.36 55.08 95.39 96.52]]
11450,[[13.69 59.53 88.49 98.23]]
11451,[[20.81 24.92 36.61 57.46 74.98 97.42]]
11452,[[27.29 47.87 65.71 95.12 97.23]]
11453,[[12.35 32.87]]
11454,[[14.45 21.75 50.82 63.15 70.41 92.45]]
11455,[[17.35 32.16 49.67 49.73 64.36]]
11456,[[21.07 76.7  76.78]]
11457,[[65.92 70.89]]
11458,[[25.69 37.79 50.64 56.25]]
11459,[[42.56 59.17 64.5  97.32]]
11460,[[ 7.93 31.04 49.98 53.31 73.13 90.64]]
11461,[[ 2.15  6.97 12.98 43.71 54.64 94.35]]
11462,[[21.84 25.49]]
11463,[[19.08 50.43 68.87]]
11464,[[16.91 96.41 96.55]]
11465,[[96.5  98.61]]
11466,[[59.1  71.54 77.76 93.54 95.85 96.39]]
11467,[[ 4.64 50.79 71.76 93.37]]
11468,[[ 7.51 25.61]]
11469,[[ 1.52 13.47 50.56]]
11470,[[37.89 67.67]]
11471,[[ 9.42 24.91 49.  ]]
11472,[[39.74 63.45 79.29]]
11473,[[12.21 17.94 34.95]]
11474,[[ 8.04 12.76 75.86 79.89 95.84]]
11475,[[16.85 18.96 18.98 71.98 83.22]]
